4.689,-0.282,-2.921,-6.961,-0.324,-1.339,2.708,0.898,
6.809,-1.573,-2.446,-6.105,-3.393,0.239,3.717,0.865,
6.237,-0.491,-3.688,-8.861,-0.301,-1.735,3.173,0.981,
-0.043,0.658,-1.164,-1.227,0.232,0.183,-1.039,1.091,
0.166,0.248,-0.762,-1.345,-0.647,0.559,0.138,1.132,
1.764,3.972,-4.219,-7.282,0.247,-0.425,-0.465,2.962,
4.086,0.797,-2.556,-5.053,-0.815,-2.609,2.740,-0.114,
5.125,1.182,-3.326,-6.082,-1.496,-0.757,0.828,1.669,
5.045,2.040,-2.406,-6.480,0.122,-3.140,2.261,-0.878,
1.865,0.223,-1.680,-1.800,1.219,-1.544,-0.931,-0.454,
5.545,1.498,-2.521,-7.703,-0.568,-1.974,2.648,-0.429,
5.007,1.678,-2.490,-6.547,0.052,-2.041,0.987,-0.375,
0.394,0.031,-0.824,-1.163,-0.696,1.002,-0.647,1.219,
9.073,-2.586,-2.284,-8.314,-3.095,-1.718,6.765,-1.726,
6.006,0.042,-2.436,-6.980,-0.348,-2.908,3.834,-1.727,
5.041,0.832,-3.119,-5.456,-1.657,-0.471,0.233,1.964,
4.656,0.172,-2.128,-5.197,0.402,-2.406,1.888,-1.157,
3.626,0.273,-2.172,-5.108,0.016,-1.023,1.163,0.367,
6.759,0.198,-3.084,-7.664,-1.136,-1.437,1.755,-0.044,
4.008,0.508,-2.341,-4.716,-0.716,-0.807,-0.308,1.721,
2.059,-0.510,-0.916,-3.395,-0.790,-0.248,1.688,-0.000,
6.967,1.499,-2.745,-8.302,-1.276,-1.876,2.847,-0.283,
8.966,-2.451,-3.509,-7.857,-2.023,-1.777,2.821,1.407,
0.523,1.448,-1.979,-3.420,0.451,-0.088,-0.120,0.989,
4.075,1.064,-1.711,-4.832,-1.111,-1.833,2.962,-0.757,
6.716,-0.216,-2.984,-8.048,-0.178,-2.645,3.824,-1.669,
5.129,0.864,-2.763,-6.250,0.062,-2.417,0.924,0.450,
4.740,0.727,-2.837,-4.937,-1.473,-0.648,0.357,1.426,
3.028,0.855,-1.890,-4.949,-0.403,-1.497,2.088,-0.280,
6.541,1.352,-2.223,-6.496,-0.829,-3.056,3.571,-2.648,
6.833,2.642,-3.388,-9.057,0.198,-4.208,3.400,-1.219,
7.072,-1.609,-2.564,-6.352,-3.488,0.231,3.829,0.884,
5.209,0.399,-2.048,-5.967,-1.247,-1.662,3.227,-0.913,
5.405,1.236,-3.220,-6.455,-1.253,-1.245,1.455,0.726,
4.479,-0.535,-2.767,-4.222,-0.747,0.533,-1.217,1.939,
4.322,0.410,-2.269,-5.505,-1.277,-0.603,2.368,0.886,
2.185,0.639,-1.335,-4.342,-1.102,-0.793,3.172,-0.553,
3.792,0.574,-2.581,-5.373,-0.454,-2.427,3.109,-0.094,
5.423,-1.355,-2.950,-7.063,-0.577,-1.626,3.394,0.279,
1.923,-0.564,-0.845,-3.335,-0.736,-0.182,1.622,-0.007,
4.263,-0.137,-2.055,-5.552,0.395,-2.122,2.474,-1.143,
6.430,1.144,-2.452,-7.361,-1.113,-2.935,4.375,-1.702,
2.987,0.106,-1.200,-3.443,-0.094,-1.592,1.739,-0.978,
0.565,-0.383,-0.620,-1.531,-0.557,0.384,0.635,0.346,
2.167,1.055,-2.648,-5.470,0.148,-0.726,1.104,1.422,
2.529,4.232,-4.857,-9.121,1.780,-2.538,0.279,2.455,
5.666,-0.385,-3.352,-8.223,-0.163,-2.095,3.186,0.743,
7.866,-2.535,-2.013,-7.068,-2.666,-1.452,5.856,-1.587,
3.488,0.381,-1.786,-4.338,-0.865,-1.077,1.709,0.037,
3.863,0.504,-2.572,-4.886,-0.556,-0.810,-0.013,1.693,
4.276,1.473,-2.423,-6.718,-0.740,-1.357,2.223,0.842,
3.706,1.248,-1.984,-5.774,-0.864,-1.031,1.895,0.827,
5.517,1.305,-3.124,-6.493,-1.435,-1.216,1.676,0.591,
1.571,0.303,-3.305,-4.477,2.885,-1.845,-3.081,2.259,
1.749,0.518,-3.226,-4.653,2.720,-1.902,-2.934,2.285,
4.592,0.874,-1.931,-5.819,-0.793,-2.401,2.977,-0.509,
0.531,0.917,-1.849,-2.701,0.885,-0.547,-0.420,0.814,
4.631,0.772,-1.793,-5.482,-0.837,-2.477,2.980,-0.689,
5.161,0.444,-1.971,-5.510,-1.722,-1.806,3.383,-0.386,
3.021,-0.039,-1.185,-3.007,-1.684,-0.052,1.099,0.695,
6.097,1.245,-3.118,-6.843,-0.685,-1.998,1.010,1.701,
5.319,-0.329,-3.082,-7.702,-0.340,-1.763,3.032,0.726,
5.307,0.380,-3.299,-7.791,-0.914,-0.785,3.138,1.072,
3.630,0.408,-2.383,-4.506,-0.262,-0.928,0.018,1.270,
2.413,0.145,-1.970,-4.180,1.739,-2.009,0.431,-0.041,
6.197,0.132,-2.786,-7.148,-0.897,-1.367,1.607,-0.193,
1.193,1.370,-2.527,-4.283,0.732,-0.686,-1.068,2.532,
0.409,0.974,-1.873,-2.759,1.148,-0.749,-0.896,0.478,
5.212,0.090,-2.522,-5.766,-1.104,-1.444,1.285,1.073,
5.057,-0.792,-2.070,-5.135,-0.664,-1.320,0.438,0.442,
5.088,1.239,-2.904,-5.995,-1.221,-1.198,1.525,0.451,
0.010,0.735,-1.129,-1.243,0.097,0.210,-0.962,1.051,
5.065,0.987,-3.252,-6.478,-1.034,-3.246,3.768,-0.169,
5.697,1.154,-2.220,-6.922,-0.862,-1.589,2.324,-0.480,
5.948,0.738,-2.867,-8.277,-0.584,-2.152,3.417,-0.532,
3.725,-0.036,-1.931,-4.660,0.657,-2.139,1.465,-0.631,
4.608,1.544,-2.641,-6.499,-0.613,-1.475,1.526,0.161,
2.376,1.776,-1.819,-4.793,0.506,-2.050,1.539,-0.019,
5.485,-0.273,-2.844,-7.514,0.573,-2.882,3.361,-1.372,
4.009,-0.757,-2.665,-6.217,0.100,-1.533,2.500,0.614,
5.856,0.177,-2.355,-6.207,-0.518,-2.594,3.153,-1.900,
4.235,0.830,-2.606,-5.207,-0.932,-2.672,2.908,-0.121,
2.274,0.770,-2.504,-4.867,1.798,-2.016,0.398,-0.023,
4.802,-1.353,-1.362,-4.588,-1.731,-0.894,3.425,-0.611,
1.215,-0.088,-2.329,-3.308,0.805,-0.418,-0.984,2.227,
6.164,0.788,-2.323,-6.972,-0.869,-2.710,3.732,-1.490,
4.652,-0.382,-2.206,-4.891,-0.457,-1.382,0.633,0.501,
-0.018,1.487,-1.307,-1.615,1.037,-0.913,-0.794,0.429,
5.348,-0.781,-3.739,-8.604,0.325,-2.038,3.831,0.704,
0.914,0.361,-1.335,-2.293,0.105,-0.573,0.638,0.817,
5.969,-2.475,-3.167,-6.195,-1.822,-0.450,2.496,2.463,
5.837,-0.369,-3.219,-8.260,0.405,-2.692,3.437,-1.342,
2.025,0.628,-1.187,-4.098,-1.113,-0.741,3.044,-0.557,
4.343,1.195,-2.093,-6.423,-0.575,-1.486,2.171,0.555,
3.135,0.351,-2.301,-4.050,-0.715,-0.411,-0.155,2.077,
6.189,0.202,-2.712,-6.830,-1.304,-1.029,1.620,-0.126,
1.313,-0.004,-1.741,-2.092,-0.359,0.538,-1.536,2.333,
6.253,0.035,-2.332,-7.070,-0.054,-3.081,3.413,-1.864,
4.970,0.541,-2.713,-6.847,0.278,-2.288,1.969,-0.504,
6.850,-1.624,-2.520,-6.245,-3.334,0.133,3.743,0.940,
5.786,1.362,-3.363,-6.876,-1.350,-1.416,1.680,0.670,
5.151,1.455,-2.310,-6.739,-0.740,-1.554,2.072,-0.312,
5.011,1.180,-2.949,-5.937,-1.242,-1.113,1.438,0.564,
4.183,1.267,-2.281,-5.974,-0.087,-1.499,1.391,-0.107,
2.000,-0.109,-2.560,-4.489,1.714,-2.129,0.422,1.082,
4.654,0.034,-2.503,-6.938,0.278,-2.001,2.741,-0.855,
6.551,0.023,-2.740,-7.493,-0.569,-2.932,4.143,-1.940,
3.046,-0.324,-2.205,-3.032,-0.416,0.431,-1.212,1.922,
6.419,0.194,-2.782,-7.334,0.019,-3.025,3.245,-1.936,
6.195,0.809,-3.151,-8.808,-0.431,-2.323,3.332,-0.321,
3.936,0.812,-1.615,-4.888,-0.852,-1.310,1.841,0.025,
5.593,1.339,-2.342,-7.560,-0.351,-3.097,3.474,-0.646,
2.760,1.894,-2.005,-5.137,0.294,-1.902,1.607,0.061,
8.219,-1.888,-3.232,-7.168,-2.143,-1.397,2.648,1.528,
-0.266,1.859,-0.838,-1.690,-1.094,1.218,-0.301,1.330,
5.573,0.414,-2.271,-6.231,-0.339,-2.310,2.853,-1.394,
3.657,0.004,-1.823,-4.557,-0.664,-0.904,1.348,0.700,
1.766,-0.463,-1.196,-2.325,-0.520,-0.196,0.254,0.874,
5.447,0.585,-2.095,-5.980,-1.708,-2.015,3.579,-0.481,
0.057,0.182,-0.893,-1.111,-0.425,0.726,-0.400,1.039,
6.996,0.392,-3.048,-8.183,-0.158,-3.275,3.979,-2.078,
2.542,0.188,-2.072,-4.370,1.806,-2.103,0.435,-0.038,
5.562,0.096,-2.230,-6.435,0.111,-2.363,2.630,-1.500,
1.865,-0.571,-1.594,-2.440,-1.182,0.326,0.564,1.316,
2.801,-0.078,-2.336,-3.835,0.036,-0.450,-0.158,1.391,
4.308,0.713,-1.664,-5.059,-0.874,-2.220,2.818,-0.616,
5.576,0.395,-2.195,-6.493,-0.291,-2.513,3.020,-1.280,
6.221,-0.031,-2.608,-7.051,-0.351,-2.836,3.671,-1.747,
1.527,1.593,-5.785,-9.263,2.880,-1.586,-0.481,2.515,
4.773,-0.593,-1.867,-4.896,-0.668,-1.036,0.261,0.578,
5.571,-0.026,-2.534,-6.166,-1.813,-0.544,2.589,1.003,
6.065,0.309,-3.026,-8.601,0.691,-3.410,3.521,-1.441,
4.270,0.115,-2.453,-6.504,0.197,-1.483,2.220,-0.541,
5.551,0.213,-2.309,-6.538,0.034,-2.456,2.777,-1.440,
1.459,-0.014,-1.567,-2.513,0.307,-0.594,-0.368,1.018,
2.593,0.476,-2.223,-3.882,-0.412,-0.457,0.014,1.984,
6.578,-0.014,-3.105,-8.488,0.287,-3.242,4.074,-1.737,
2.537,3.843,-4.406,-8.552,1.315,-2.111,0.554,2.326,
7.751,-0.139,-3.977,-10.735,0.188,-3.180,4.458,-1.567,
2.373,-0.016,-2.081,-4.096,0.214,-1.081,0.936,0.164,
1.570,0.198,-1.284,-2.685,-0.841,-0.178,1.447,0.814,
6.582,-0.572,-2.708,-7.557,-0.070,-2.496,3.678,-1.891,
0.595,-0.024,-0.563,-1.330,0.104,-0.300,0.073,0.302,
5.633,-0.129,-2.864,-7.424,0.278,-2.630,3.203,-1.359,
7.127,2.858,-3.580,-9.267,-0.321,-4.269,3.627,-0.913,
5.565,0.496,-3.504,-8.178,-0.757,-0.992,3.185,1.097,
2.044,0.096,-1.826,-3.333,-0.610,-0.506,1.242,1.092,
5.157,1.370,-2.601,-7.356,-0.973,-1.471,2.722,0.585,
6.110,0.655,-2.985,-6.643,-0.947,-1.670,1.584,1.312,
5.850,1.332,-2.412,-7.383,-0.570,-1.885,2.092,-0.369,
5.448,0.478,-2.268,-6.593,-1.228,-1.725,3.350,-0.861,
4.253,-0.271,-2.421,-5.951,0.467,-1.772,2.444,-1.131,
2.947,-0.158,-1.875,-4.309,-0.529,-0.582,1.450,0.881,
4.476,-0.129,-1.509,-4.277,-1.892,-0.380,1.594,0.495,
2.365,-0.184,-1.579,-3.436,-0.239,-0.706,1.268,0.544,
5.744,0.466,-2.067,-5.891,-1.251,-2.182,3.460,-1.405,
5.517,-0.554,-2.290,-6.560,-0.024,-2.013,3.148,-1.576,
3.261,-0.354,-0.759,-1.745,-2.148,0.073,1.827,-1.306,
4.938,0.765,-2.965,-5.252,-1.531,-0.523,0.283,1.637,
6.287,-0.012,-2.961,-8.593,0.230,-2.589,3.465,-1.074,
1.320,-0.000,-2.474,-3.026,-0.607,0.919,-1.436,4.049,
-0.199,0.492,-1.397,-1.737,1.176,-0.530,-0.851,0.733,
3.569,0.618,-2.786,-6.075,-0.051,-1.251,1.489,1.609,
3.952,-0.409,-2.252,-5.496,0.573,-1.746,2.296,-1.160,
5.359,0.123,-2.293,-6.505,-0.232,-2.658,3.621,-1.639,
4.805,-1.815,-2.588,-5.452,-1.059,-0.995,2.275,1.825,
2.244,1.701,-1.788,-4.649,0.550,-1.984,1.512,-0.037,
6.255,0.229,-2.396,-7.188,-0.854,-2.671,4.118,-1.661,
6.280,0.743,-2.653,-6.871,-1.833,-1.248,2.459,0.810,
4.166,0.971,-1.636,-4.603,-0.464,-1.983,2.300,-1.545,
7.049,-1.830,-1.798,-6.442,-3.429,-1.140,5.502,-0.909,
4.733,0.827,-2.842,-5.473,-1.194,-0.861,0.885,1.298,
6.440,1.491,-2.638,-8.505,-0.362,-3.603,3.846,-0.882,
3.986,0.723,-3.113,-6.179,-0.601,-0.862,1.201,1.807,
1.323,-0.267,-1.481,-2.201,-1.266,0.587,0.709,1.380,
6.787,-1.470,-2.444,-6.024,-3.391,0.265,3.623,0.864,
5.397,1.914,-2.140,-6.342,-1.124,-2.384,2.967,-0.502,
1.817,0.340,-2.413,-3.591,1.044,-0.876,-0.992,1.801,
6.683,0.191,-2.977,-7.435,-1.230,-1.298,1.724,-0.200,
6.026,0.187,-2.784,-7.437,-0.699,-1.556,2.014,-0.373,
4.465,-0.449,-2.969,-4.321,-0.730,0.580,-1.541,2.388,
7.065,2.719,-3.517,-9.320,0.188,-4.313,3.500,-1.298,
1.898,-0.102,-0.842,-1.769,-0.948,-0.122,1.269,-0.553,
5.563,0.417,-2.310,-5.761,-1.836,-0.913,2.025,1.018,
1.267,0.311,-1.006,-2.422,-0.043,-0.429,0.417,0.264,
1.467,-0.217,-1.548,-2.284,-1.699,0.923,0.665,1.741,
0.230,0.897,-1.645,-2.599,1.605,-1.276,-0.297,0.038,
5.301,1.196,-2.144,-6.843,-0.520,-1.731,2.038,-0.506,
8.169,-0.309,-3.690,-10.043,-0.201,-3.083,4.519,-1.916,
4.284,-1.058,-1.577,-3.929,-2.105,0.114,2.233,0.592,
1.729,2.322,-2.114,-4.528,0.091,-0.842,0.104,1.285,
5.834,-2.239,-3.038,-6.533,-1.458,-0.873,2.690,2.230,
3.759,-0.355,-2.656,-3.755,-0.677,0.676,-1.540,2.472,
4.130,0.873,-2.341,-5.346,-0.804,-1.048,1.322,1.286,
1.978,0.275,-1.776,-1.961,1.266,-1.662,-1.010,-0.433,
6.707,0.232,-2.939,-7.463,-1.333,-1.268,1.810,-0.132,
7.023,-2.130,-3.025,-6.599,-2.614,-0.068,2.407,2.376,
-0.389,0.995,-1.068,-1.480,-0.281,0.835,-0.330,1.106,
6.981,-2.016,-1.854,-6.443,-3.317,-1.077,5.276,-0.826,
3.197,-0.050,-1.225,-3.120,-1.775,-0.086,1.092,0.765,
1.512,-0.291,-0.769,-2.312,-0.056,-0.592,0.871,-0.357,
1.466,0.386,-1.350,-2.962,0.565,-1.094,0.431,-0.059,
1.308,-0.011,-0.989,-2.244,0.048,-0.544,0.445,0.124,
1.917,0.050,-1.215,-3.111,0.377,-0.940,1.028,0.047,
2.812,-2.203,-2.549,-3.249,2.705,-2.465,-1.093,0.496,
5.546,0.112,-2.207,-5.659,-0.511,-2.217,2.647,-1.635,
5.363,1.528,-2.958,-7.393,-0.602,-1.906,2.034,-0.013,
4.220,0.528,-2.420,-6.180,0.478,-2.034,1.594,-0.378,
5.712,0.249,-2.619,-6.560,-1.563,-0.480,1.695,1.220,
5.489,0.554,-2.942,-6.412,-1.310,-1.383,1.596,1.245,
5.374,0.663,-2.833,-6.352,-1.154,-0.788,0.962,0.880,
5.714,0.199,-2.964,-8.213,0.867,-3.234,3.194,-1.300,
0.107,-0.045,-0.543,-1.127,-0.379,0.500,0.599,0.320,
4.638,0.764,-1.970,-5.621,-0.767,-2.437,2.967,-0.624,
4.659,-0.727,-1.801,-4.637,-0.586,-1.173,0.410,0.352,
4.274,-0.357,-2.032,-4.498,-0.717,-1.049,0.575,0.838,
4.264,0.216,-2.171,-4.538,-0.909,-0.997,0.547,0.779,
4.621,0.377,-2.570,-5.837,-0.041,-1.706,1.364,0.785,
4.987,-0.696,-1.974,-5.071,-0.521,-1.292,0.397,0.421,
3.085,0.055,-1.782,-3.521,-0.280,-0.986,0.273,0.687,
1.128,-0.220,-1.389,-2.168,-0.047,-0.363,0.409,0.931,
5.144,1.005,-1.887,-6.059,-0.946,-1.189,1.890,-0.186,
4.690,-0.383,-2.144,-4.972,-0.531,-1.249,0.411,0.646,
4.822,-0.006,-2.540,-5.502,-0.759,-1.400,0.728,1.243,
3.171,2.351,-5.022,-10.021,0.128,-0.236,1.153,3.129,
3.643,-0.083,-1.824,-4.871,0.209,-1.526,2.093,-0.856,
3.160,0.488,-2.165,-4.613,-0.077,-2.181,2.494,-0.111,
6.760,-1.552,-2.440,-6.041,-3.390,0.270,3.619,0.898,
4.227,0.355,-2.373,-6.559,-0.138,-1.352,2.570,-0.532,
1.697,-0.434,-0.908,-3.232,-0.697,-0.196,1.744,0.055,
3.388,0.294,-2.430,-5.822,0.232,-1.495,1.911,0.789,
6.342,0.892,-3.125,-9.032,-0.614,-2.303,3.543,-0.423,
7.383,-1.991,-1.835,-6.910,-2.924,-1.155,5.521,-0.967,
1.946,0.512,-0.946,-3.596,-1.221,-0.658,2.885,-0.581,
2.324,-0.033,-2.173,-2.729,-0.385,0.363,-1.405,2.354,
5.192,1.730,-2.592,-6.806,0.067,-2.102,1.012,-0.428,
6.698,-1.484,-2.447,-6.070,-3.284,0.166,3.671,0.826,
1.997,0.609,-2.244,-3.237,-0.278,0.190,-1.060,2.656,
5.663,0.550,-2.097,-6.106,-1.808,-2.158,3.835,-0.558,
8.453,-2.251,-2.255,-7.696,-3.691,-1.459,6.320,-1.172,
4.651,-0.889,-1.707,-4.565,-0.646,-1.078,0.369,0.375,
1.443,0.466,-3.309,-4.386,2.887,-1.782,-3.078,2.317,
5.323,0.183,-2.630,-6.071,-0.772,-1.417,1.133,1.132,
6.801,1.474,-3.451,-8.056,-1.187,-1.842,1.475,2.133,
5.713,1.256,-2.781,-6.694,-0.998,-1.753,1.433,1.446,
8.075,1.870,-3.986,-9.281,-1.529,-2.356,1.778,2.254,
5.938,2.278,-2.990,-7.887,0.312,-3.688,2.904,-1.117,
0.086,0.233,-1.200,-1.510,-0.869,1.103,-0.339,2.105,
3.307,-0.029,-1.671,-4.314,-0.414,-0.991,1.484,0.267,
1.214,0.478,-1.436,-3.193,0.007,-0.450,0.514,0.596,
5.361,0.908,-2.514,-6.865,-1.297,-1.216,2.418,0.791,
2.271,1.770,-1.886,-4.721,0.602,-2.004,1.460,-0.011,
0.103,0.631,-1.635,-2.118,1.593,-0.851,-1.036,0.373,
0.916,0.709,-1.365,-2.911,0.513,-0.766,0.472,0.287,
5.650,1.604,-3.420,-7.103,-1.620,-1.124,1.626,1.069,
6.304,0.920,-3.166,-7.439,-0.876,-1.977,2.024,1.196,
6.665,-2.005,-2.877,-6.200,-2.431,-0.017,2.095,2.332,
5.421,-0.891,-2.772,-6.746,-2.473,-0.854,4.668,1.258,
6.111,-0.282,-3.251,-8.706,0.431,-2.711,3.579,-1.267,
4.224,1.151,-2.047,-6.039,-0.904,-1.095,2.077,0.638,
4.952,1.764,-1.950,-5.951,-0.999,-2.168,2.657,-0.392,
6.087,0.334,-2.552,-6.728,-0.024,-2.856,2.882,-1.976,
5.663,1.367,-3.186,-7.993,-0.162,-2.266,2.104,-0.254,
2.263,-0.169,-1.655,-2.736,0.556,-0.804,-0.565,0.836,
4.864,0.994,-2.647,-5.655,-1.332,-1.160,1.466,0.583,
6.540,2.583,-3.267,-8.648,0.233,-4.030,3.176,-1.166,
6.185,2.366,-3.088,-8.181,0.218,-3.757,3.061,-1.168,
6.945,-0.908,-4.363,-10.301,-0.487,-2.064,4.777,0.995,
5.731,1.422,-3.320,-6.921,-1.651,-1.173,1.655,0.953,
5.201,1.867,-2.046,-6.199,-1.069,-2.270,2.801,-0.423,
4.792,0.842,-2.609,-6.633,-1.133,-1.573,2.174,1.136,
5.382,-1.011,-3.562,-8.326,0.302,-2.044,3.834,0.487,
4.161,0.438,-2.048,-5.096,-0.125,-1.977,2.060,-0.663,
-0.203,0.897,-1.799,-2.582,2.258,-1.521,-0.580,0.165,
4.946,-0.886,-3.313,-7.739,0.254,-1.899,3.601,0.460,
3.458,-1.104,-1.477,-2.628,-0.629,-0.389,0.570,-0.567,
7.720,-2.808,-3.251,-7.511,-1.646,-1.291,2.782,1.592,
2.725,0.050,-1.459,-3.749,-0.183,-0.965,1.321,0.132,
0.061,0.352,-0.853,-0.968,-0.200,0.456,-0.805,1.109,
3.577,0.665,-1.402,-4.345,-0.697,-1.169,1.538,0.051,
0.393,0.973,-1.328,-2.268,0.025,-0.104,0.331,0.800,
2.223,0.246,-1.565,-3.075,0.332,-0.965,0.306,0.329,
6.729,0.059,-3.130,-9.124,0.057,-2.576,3.567,-0.916,
7.552,-0.481,-3.427,-9.357,0.359,-3.036,4.175,-2.314,
7.494,2.984,-3.598,-9.333,-0.912,-4.641,3.954,-0.676,
5.752,0.070,-2.964,-6.541,-1.177,-1.514,1.252,1.397,
7.161,-0.067,-2.931,-8.373,0.263,-3.604,3.863,-2.188,
4.654,-0.324,-3.173,-7.446,-0.308,-1.479,3.441,0.807,
5.213,-0.664,-2.822,-7.077,-0.931,-1.242,3.319,0.626,
3.079,1.083,-2.081,-5.439,-0.241,-1.013,1.614,0.650,
2.370,0.431,-2.254,-4.257,0.208,-0.797,0.296,1.385,
4.599,0.506,-2.552,-5.143,-0.772,-0.960,-0.386,1.787,
0.766,0.377,-1.423,-2.407,0.275,-0.262,-0.189,1.274,
6.071,1.039,-2.978,-7.098,-0.383,-2.587,1.462,0.214,
6.790,2.769,-3.397,-8.756,-0.615,-4.408,3.525,-0.675,
4.077,1.042,-1.830,-5.455,-0.909,-1.198,1.946,0.514,
4.309,1.099,-1.959,-5.813,-0.852,-1.395,2.055,0.464,
8.344,3.352,-4.015,-10.546,-1.031,-5.057,4.354,-0.787,
0.508,-0.062,-0.956,-1.493,0.258,-0.006,-0.643,0.771,
3.552,0.724,-1.695,-4.863,-0.616,-0.910,1.848,-0.182,
5.943,-2.625,-3.197,-6.387,-1.573,-0.780,2.505,2.496,
4.334,1.293,-2.537,-6.785,-0.653,-1.330,2.219,0.863,
6.833,0.946,-2.704,-7.426,-1.199,-3.134,4.425,-2.012,
5.844,-0.857,-2.371,-5.874,-0.723,-1.547,0.526,0.494,
0.311,0.203,-2.266,-3.229,3.030,-2.111,-0.864,0.316,
0.427,0.270,-0.886,-1.393,-0.024,0.066,-0.040,0.766,
7.755,1.421,-3.051,-8.976,-1.343,-3.711,5.426,-2.181,
7.190,-2.687,-3.715,-7.630,-1.942,-1.080,3.156,2.670,
4.925,1.310,-2.435,-6.885,-1.311,-1.782,2.487,0.880,
3.588,0.610,-1.883,-5.125,-0.759,-1.025,1.898,0.009,
1.426,0.214,-2.310,-4.772,2.897,-3.418,1.716,-1.827,
5.181,-0.161,-2.931,-7.664,0.568,-2.082,2.561,-0.822,
