2.468,0.502,-2.136,-0.654,0.491,0.706,-0.458,1.553,
2.322,-0.406,0.021,-0.963,-1.103,0.043,1.007,0.140,
4.884,0.965,3.141,-2.945,-0.781,0.529,-1.240,-0.197,
3.264,2.792,2.078,-0.191,0.720,2.007,-3.560,1.894,
3.688,2.481,2.705,0.189,-0.368,1.548,-3.984,1.701,
3.013,1.676,-0.062,-1.760,-0.830,-0.194,1.693,1.239,
7.446,0.046,3.096,-4.796,-0.440,-1.088,0.993,-0.366,
12.126,-3.034,-2.932,-6.416,0.651,2.024,7.501,-2.997,
13.650,0.720,-4.527,-2.550,-2.430,2.216,6.342,1.735,
14.429,-0.507,-5.960,-2.932,-0.471,1.141,6.794,2.295,
8.353,3.479,0.244,-4.126,-3.134,-3.547,6.128,3.020,
8.270,-0.043,-1.466,-3.597,-1.087,-1.212,-2.088,2.652,
9.503,2.346,-0.478,-2.629,-4.803,-5.818,-2.007,2.973,
14.285,-2.984,-5.626,-5.191,-0.442,-1.381,6.496,1.029,
2.736,-1.571,-0.538,-0.721,0.848,0.928,2.443,0.339,
15.941,-3.785,-1.941,0.582,-3.831,3.544,-6.182,0.015,
14.470,-3.061,-1.310,-0.321,-1.755,2.950,-4.144,-0.433,
0.954,-0.587,-4.359,-3.256,-0.411,-0.058,3.295,2.371,
17.021,-4.744,-2.553,1.025,-5.062,4.083,-7.923,1.249,
5.682,1.005,-3.004,-2.230,2.812,-0.688,4.799,2.297,
8.604,0.495,1.167,-5.284,-0.445,-2.884,5.590,3.904,
15.078,0.811,-7.270,-1.972,-1.343,2.764,10.226,1.075,
6.983,0.005,-2.566,-3.410,1.260,0.131,3.547,1.259,
7.582,-5.326,-3.658,-2.311,-5.501,5.677,-10.475,3.164,
7.536,0.168,1.422,-5.244,-0.082,-2.816,5.368,4.228,
10.900,-4.306,-5.481,4.013,-6.645,5.272,-8.116,5.337,
15.597,-3.093,-8.404,-2.470,3.306,0.679,10.871,-0.485,
8.203,0.245,-1.023,-3.201,-1.611,-0.355,-2.762,0.736,
9.537,4.973,-6.142,0.690,0.820,0.245,-0.321,-4.657,
11.523,5.542,-6.102,-0.098,-0.147,0.456,0.182,-4.171,
1.615,0.473,-0.245,0.503,0.102,-0.546,-2.778,1.279,
4.860,0.764,-0.715,-2.454,-0.891,0.037,2.649,-0.065,
3.542,1.370,-0.104,-2.904,-0.928,0.825,3.829,1.968,
7.794,-1.323,-2.820,-3.590,1.276,-0.950,3.039,1.097,
3.080,1.127,0.386,-1.603,1.778,-0.320,-3.182,2.337,
6.406,-1.528,-0.916,-1.558,2.727,-0.672,3.360,0.398,
17.004,-0.718,-3.473,-1.272,-3.554,2.447,0.661,0.354,
22.436,-4.926,-9.617,-4.474,-1.521,1.915,7.364,3.317,
9.561,-2.342,-1.897,-4.665,0.177,-0.360,4.708,-1.104,
12.968,-6.965,-2.738,-4.098,0.788,3.168,6.458,-3.069,
14.794,0.699,-5.358,-2.360,-2.502,1.875,8.032,1.754,
5.384,-1.656,0.247,-1.963,-0.096,0.769,-5.138,0.778,
14.020,-0.573,-2.683,-1.207,-3.297,1.143,1.361,-0.568,
19.345,7.041,-3.041,-6.359,-0.830,-9.458,17.140,2.872,
12.062,-0.968,-4.886,-5.257,0.978,-0.802,8.043,-1.280,
13.088,4.893,-2.791,-4.684,-0.157,-7.102,13.163,2.387,
9.219,-0.213,0.356,-5.626,-2.020,0.037,1.454,-2.528,
3.700,1.797,3.190,-5.271,6.933,-2.034,-3.731,3.085,
12.181,4.689,-2.988,-3.920,-0.300,-6.632,12.276,1.956,
6.800,0.233,2.949,-4.460,-0.745,1.097,-1.598,-0.677,
17.709,-0.322,-1.900,-6.011,-2.870,-0.962,16.614,0.960,
1.304,2.151,1.792,-1.178,0.380,0.804,-0.744,0.448,
2.478,-0.018,-2.413,-0.847,1.400,1.428,3.074,2.144,
8.375,-3.437,-0.522,-1.186,-1.229,1.490,-4.682,0.006,
20.336,-4.221,-7.023,-7.444,-0.619,-2.029,9.505,1.049,
9.373,-1.420,-1.730,-2.137,-0.921,0.957,-3.185,1.652,
11.431,5.004,-2.411,-3.347,-0.810,-6.505,10.712,1.176,
13.575,5.907,-0.245,-5.209,-3.153,-4.817,11.086,2.736,
9.154,-0.958,-2.952,-1.436,1.000,1.088,-2.283,1.182,
-0.828,1.006,-2.188,-2.155,-0.415,2.088,-3.871,5.117,
14.882,-6.010,-5.610,-5.068,-2.572,3.586,2.267,0.758,
10.268,-2.282,-2.406,-3.693,0.672,0.533,4.515,0.408,
3.835,-0.596,-1.134,-1.129,0.491,0.983,-0.734,0.561,
9.007,-2.324,-2.780,-3.341,-0.862,-0.596,3.766,0.555,
18.591,-0.300,-5.169,-3.386,0.012,-2.489,13.685,0.849,
8.656,-1.408,-2.357,-4.973,2.061,-1.311,3.335,0.460,
3.716,0.599,-0.751,-1.113,2.206,-1.041,-0.655,2.563,
1.651,-0.235,-1.408,-0.863,0.846,0.337,0.498,1.135,
19.581,-2.089,-7.383,-6.480,1.438,1.102,14.153,1.646,
13.623,-1.510,-5.745,-5.417,-0.267,-0.021,9.358,-3.140,
18.525,-2.367,-9.644,-2.572,-1.079,3.564,7.093,2.597,
12.479,5.588,-1.426,-4.303,-2.723,-4.442,10.541,2.953,
11.624,5.227,0.422,-4.993,-4.401,-4.430,9.245,3.953,
5.497,0.233,-0.555,-2.717,-0.016,-1.074,2.581,-0.328,
9.949,-1.832,-3.028,-3.189,-0.595,-0.364,5.076,-0.361,
17.999,-3.015,-5.785,-6.854,-0.418,-2.256,9.632,0.450,
1.310,1.799,-2.761,-2.299,1.285,1.507,1.782,2.268,
8.733,-0.043,3.157,-5.706,-0.521,-1.565,2.028,-0.441,
18.350,-2.310,-6.661,-4.770,-1.087,0.417,8.402,0.465,
15.763,-1.673,-3.861,-6.048,-2.214,1.824,6.990,-3.264,
3.256,0.784,-2.708,-2.489,2.669,-1.274,-1.420,3.726,
18.146,-2.520,-6.445,-6.010,-0.187,-2.400,10.001,0.162,
7.441,0.717,-4.301,-4.445,1.323,1.815,6.354,0.850,
4.797,0.208,-2.373,-2.208,1.431,1.853,4.444,0.968,
13.381,-1.248,-5.261,-5.245,0.153,0.006,7.461,-2.127,
9.004,-5.744,-2.951,-6.395,2.762,0.086,-5.730,1.805,
1.875,0.639,2.185,-2.480,1.216,-0.115,0.576,0.714,
5.801,-0.506,1.008,-1.492,0.222,-2.267,4.032,4.287,
22.380,-2.551,-10.594,-3.530,-1.788,3.403,10.014,1.959,
5.281,1.430,-3.746,-3.572,2.224,1.102,2.943,3.364,
6.526,-0.262,-4.401,-3.497,0.013,1.893,-2.020,0.478,
15.055,-0.746,-4.376,-3.344,-1.258,0.429,10.669,1.128,
8.301,-1.755,-6.712,-6.856,3.716,-3.493,3.430,4.621,
16.507,-6.942,-4.636,1.288,-8.144,4.689,-9.158,3.441,
10.428,-0.357,-3.722,-2.869,-0.485,0.140,6.458,-0.577,
16.857,-0.442,-2.110,-6.488,-3.523,1.744,15.083,1.462,
6.011,3.599,0.543,-2.978,-0.504,-3.151,4.046,0.383,
5.937,-1.025,-5.298,-3.256,-0.172,1.153,1.814,-0.938,
15.140,7.523,-2.119,-5.076,-1.777,-8.077,13.257,2.323,
7.440,0.455,-2.802,-2.761,2.270,-1.141,3.479,1.734,
13.374,-0.810,-3.904,-4.315,1.128,-0.937,9.437,-0.611,
13.455,-0.396,-5.918,-4.063,-0.710,2.199,9.051,1.162,
4.464,0.831,0.609,-3.692,0.818,0.580,-1.770,2.001,
16.578,-1.214,-6.067,-5.311,-0.429,-1.123,8.358,0.454,
8.373,-2.026,-4.454,-2.132,2.961,-0.407,7.277,-0.288,
16.215,-3.379,-4.939,-8.838,0.909,3.141,9.888,-4.745,
17.790,-0.017,-4.513,-4.208,0.237,-4.108,14.780,0.870,
20.576,0.172,-6.325,-5.352,1.246,-0.316,15.497,-0.987,
20.242,-0.011,-3.808,-4.207,-0.260,-4.379,15.927,1.003,
7.858,-2.775,-5.308,2.107,-0.276,3.523,-4.868,5.361,
18.336,-10.453,1.330,-5.628,8.919,-3.631,4.206,-7.097,
3.883,2.372,-3.443,-0.140,4.463,-0.849,3.669,4.785,
9.450,-4.672,-3.774,-2.542,-6.575,5.789,-10.196,1.056,
9.274,4.837,-5.724,0.861,0.692,0.442,-0.496,-4.742,
18.024,-3.999,-8.956,-3.218,3.638,0.134,12.591,-1.370,
6.425,1.002,2.585,-4.486,-0.293,1.477,-3.135,-0.030,
4.582,0.129,-1.000,-0.441,0.023,0.520,1.503,1.546,
6.525,2.544,-2.845,-0.850,0.096,0.744,-0.848,-1.149,
14.729,-8.153,-3.403,-4.628,1.481,4.025,8.236,-3.631,
7.196,-2.317,-4.106,-2.588,3.588,-1.492,0.167,4.702,
7.154,0.988,-0.710,-2.830,-3.588,-3.702,-0.878,2.560,
16.567,-3.445,-8.508,-2.517,3.022,-0.058,11.422,-0.788,
4.327,0.992,-2.034,-1.501,1.625,0.941,0.658,2.568,
7.763,1.267,-3.060,-3.226,-0.385,1.084,3.324,1.165,
2.496,-0.135,-0.965,-1.636,1.990,-0.593,-1.035,2.878,
13.734,-5.627,-5.476,-4.001,-2.678,4.384,1.379,0.982,
4.541,0.002,-0.689,-3.288,1.009,0.201,1.156,2.399,
8.972,0.184,-3.475,-2.050,-0.361,-0.033,3.776,2.139,
7.565,0.310,-2.426,-2.053,0.586,0.000,3.067,2.239,
11.757,0.557,-4.220,-1.927,-1.707,1.691,6.853,2.096,
19.082,-1.228,-6.962,-5.788,1.697,0.747,12.728,0.344,
6.975,-1.385,-2.178,-2.448,1.527,0.010,-3.786,1.548,
4.067,1.110,2.758,-1.409,0.788,-0.168,-3.677,0.179,
10.734,-1.934,-0.876,-1.235,-0.408,2.090,-2.944,-0.552,
15.294,-1.463,-4.584,-3.426,-1.655,0.726,8.898,-0.212,
3.688,0.943,-2.506,-2.091,1.442,-0.333,2.829,2.234,
9.832,3.130,-6.520,-5.402,1.917,0.346,2.718,7.270,
15.800,1.343,-1.156,-5.568,2.671,-5.708,11.325,0.393,
21.931,-8.532,-6.626,-0.928,-0.092,3.116,-1.760,1.532,
7.774,-0.551,0.347,-0.443,-1.022,-0.754,6.094,4.987,
6.792,-1.810,-6.190,-4.476,0.343,0.979,2.432,-1.428,
13.083,-1.595,-5.537,-5.038,0.335,0.795,10.347,-2.693,
1.497,0.441,0.634,-1.725,0.591,0.402,-0.893,0.853,
8.688,-0.383,-0.306,-4.943,-1.163,0.655,2.842,-2.632,
5.642,2.048,1.260,-4.152,3.922,0.295,-7.856,4.770,
1.148,1.328,-1.476,-1.203,0.437,0.282,-0.877,1.147,
7.960,1.176,-3.350,-1.795,-0.630,-0.388,-0.687,5.876,
9.484,-1.431,-2.957,-4.161,-0.599,0.007,5.126,-1.180,
5.185,-0.677,-2.800,-1.763,3.035,0.742,0.462,1.822,
6.403,0.510,-3.612,-1.655,1.100,0.921,2.667,4.361,
4.146,2.245,2.226,-0.227,0.521,0.375,-4.628,1.938,
12.448,-3.535,-3.110,-5.032,0.025,0.140,5.807,-1.273,
7.491,1.971,0.683,-3.695,-2.498,-2.187,4.856,2.044,
3.900,0.577,2.480,-3.018,-0.067,0.166,-1.033,0.288,
4.226,0.432,-1.346,-2.643,0.636,1.295,3.186,2.102,
7.883,-0.980,-4.440,-1.952,1.655,0.425,5.269,0.198,
7.624,-0.767,-0.218,0.529,0.757,0.121,0.369,1.580,
15.268,-6.093,-5.308,-5.070,-2.600,4.070,2.398,0.370,
4.394,-0.483,-5.615,-3.745,-1.050,1.528,0.275,-0.344,
18.711,-10.226,0.982,-5.241,8.346,-3.720,4.251,-6.985,
4.449,-0.943,1.168,-2.263,-0.863,-0.538,-0.965,0.384,
11.445,5.165,-5.750,-0.434,2.068,-0.950,-0.172,-4.541,
5.916,0.556,-0.450,-3.122,1.877,-0.367,-0.330,1.496,
16.393,2.177,-0.648,-5.727,2.207,-6.198,11.997,0.465,
19.616,-0.615,-4.648,-3.539,-0.096,-3.206,14.949,0.717,
6.787,1.540,-4.114,-6.011,-0.474,-2.658,3.025,6.052,
1.890,1.399,1.543,-1.626,0.675,0.961,-1.648,0.779,
9.619,-2.572,-6.678,-0.423,1.279,1.001,6.500,2.341,
22.220,-3.126,-10.341,-3.929,-0.837,3.816,9.533,2.980,
2.788,1.901,-0.216,-1.264,2.081,-0.600,2.520,0.431,
6.422,2.870,-0.214,-2.296,1.510,-4.120,4.858,-0.954,
16.886,-3.272,-8.362,-2.874,3.108,0.009,11.726,-1.480,
3.765,1.131,-3.309,-2.100,1.358,0.351,4.197,1.785,
8.759,-1.122,-3.366,-2.873,1.236,-0.190,3.752,2.581,
19.418,-3.491,-7.715,-7.429,0.822,1.370,12.121,-0.147,
4.818,1.518,1.246,-1.399,1.077,-0.146,-4.113,2.371,
15.876,-7.915,-3.603,-5.117,1.379,3.950,9.188,-3.652,
4.770,0.144,-3.696,-3.723,0.010,1.325,-2.173,1.426,
3.797,0.566,-0.248,-3.052,-0.176,1.163,2.084,0.977,
9.129,-2.128,-0.401,-1.745,-2.150,1.124,-5.392,0.852,
1.940,1.370,-1.175,-0.551,0.877,0.368,0.025,0.960,
9.266,1.172,-1.117,-2.574,-5.547,-6.094,0.209,2.860,
1.182,1.262,-2.031,-1.577,2.011,1.603,0.968,2.860,
20.459,-3.420,-8.029,-3.981,-1.453,2.703,7.859,2.412,
10.929,-0.779,0.670,-6.677,-2.355,-0.006,2.256,-3.590,
2.445,-1.933,-1.320,-2.089,1.449,-0.159,-2.609,2.714,
7.192,0.099,1.464,-4.721,-0.627,-2.124,5.049,3.537,
16.587,-2.332,-4.342,-6.864,-0.303,1.897,12.152,-2.905,
15.429,-3.114,-4.642,-7.401,1.143,2.840,10.005,-3.955,
13.632,-1.773,-3.019,-4.443,-1.597,1.810,7.198,-1.583,
7.579,-1.785,1.720,0.726,-2.681,-0.231,4.402,5.920,
11.411,-0.788,-1.442,-1.929,-2.475,1.045,-1.426,0.325,
13.526,6.421,-1.463,-4.561,-2.015,-6.463,11.265,1.700,
2.896,-0.471,-0.807,0.343,1.012,-1.077,-2.836,2.139,
13.679,-6.070,-2.767,-3.431,-6.757,4.540,-10.279,0.502,
1.834,2.028,-6.323,-1.189,-0.844,1.787,0.915,-0.091,
1.421,0.686,-4.314,-3.228,0.549,0.357,1.071,0.607,
17.604,-9.419,1.125,-4.924,8.270,-4.028,3.863,-6.318,
13.549,-1.654,-3.763,-7.556,-0.691,1.122,7.635,-3.299,
2.614,-0.078,0.102,-1.540,-0.822,-0.941,1.725,1.385,
10.477,-4.346,-4.116,-3.822,-1.677,3.051,0.954,1.183,
5.495,0.185,-4.656,-2.166,0.653,1.150,1.622,4.493,
15.044,-3.166,-4.676,-3.836,-0.658,1.337,7.496,0.502,
8.901,-1.150,-2.397,-3.662,-0.153,1.609,6.444,-0.413,
11.517,-2.438,-10.263,-10.383,6.565,-6.523,2.590,8.560,
17.254,-2.726,-6.692,-4.227,0.918,0.877,10.784,2.590,
5.846,1.245,3.075,-3.950,-0.744,1.958,-3.179,-0.078,
2.076,1.753,2.043,-0.652,-0.218,0.779,-2.456,1.553,
5.203,-0.271,-1.669,-2.603,1.549,1.588,2.238,1.635,
7.759,-0.204,-1.174,-1.765,3.417,-0.806,2.027,1.097,
